,id,username,date,like
7387,1348820981670846466,radioelshinta,2021-01-12,@sbyfess
7388,1348653694108069889,radioelshinta,2021-01-11,
7390,1348596432039596040,radioelshinta,2021-01-11,
7391,1348593258457231360,radioelshinta,2021-01-11,@sbyfess
7392,1348575739621216256,radioelshinta,2021-01-11,
7393,1348562148792750085,radioelshinta,2021-01-11,
7395,1348545760065847298,radioelshinta,2021-01-11,@sbyfess
7396,1348381299132616704,radioelshinta,2021-01-11,@mherlantoyp
7397,1348261272064724993,radioelshinta,2021-01-10,@sbyfess
7398,1347869160756285444,radioelshinta,2021-01-09,@sbyfess
7399,1347787204312014849,radioelshinta,2021-01-09,@anishartanto
7400,1347773814415925251,radioelshinta,2021-01-09,@sbyfess
7401,1347771524829249536,radioelshinta,2021-01-09,@sbyfess
7402,1347735887514267648,radioelshinta,2021-01-09,
7403,1347556308581449730,radioelshinta,2021-01-08,
7404,1347539301630943233,radioelshinta,2021-01-08,@movicgu
7405,1347519744706895872,radioelshinta,2021-01-08,@sbyfess
7406,1347505622367969280,radioelshinta,2021-01-08,@sbyfess
7408,1347497156387565568,radioelshinta,2021-01-08,@sriyunitazizah
7409,1347464746769870849,radioelshinta,2021-01-08,@sbyfess
7410,1347453058922397697,radioelshinta,2021-01-08,@sbyfess
7413,1347192613904863233,radioelshinta,2021-01-07,@sbyfess
7414,1347169567034859524,radioelshinta,2021-01-07,
7416,1346776563358994433,radioelshinta,2021-01-06,
7417,1346747171157118978,radioelshinta,2021-01-06,
7418,1346737431643521024,radioelshinta,2021-01-06,@sbyfess
7419,1346724451056979969,radioelshinta,2021-01-06,@sbyfess
7420,1346721057063927811,radioelshinta,2021-01-06,
7421,1346702276128169984,radioelshinta,2021-01-06,
7423,1346665556263329794,radioelshinta,2021-01-06,@sbyfess
7424,1346631425185890304,radioelshinta,2021-01-06,
7425,1346624475270266880,radioelshinta,2021-01-06,@sbyfess
7426,1346621506172846080,radioelshinta,2021-01-06,@amirsyahoke
7427,1346586123653431298,radioelshinta,2021-01-06,@sbyfess
7428,1346536008418951168,radioelshinta,2021-01-06,@percayaNgl
7429,1346514332499152897,radioelshinta,2021-01-06,@malil638
7430,1346374992133410817,radioelshinta,2021-01-05,@aulia_yonantha
7431,1346326537096708096,radioelshinta,2021-01-05,@sbyfess
7432,1346312654650974208,radioelshinta,2021-01-05,
7434,1346250130471620610,radioelshinta,2021-01-05,
7435,1346071234530791424,radioelshinta,2021-01-04,@sbyfess
7437,1346022567396556800,radioelshinta,2021-01-04,
7438,1345957076556603393,radioelshinta,2021-01-04,@AnakBabeGw
7441,1345918259095248897,radioelshinta,2021-01-04,
7442,1345904416264581120,radioelshinta,2021-01-04,@sbyfess
7443,1345878792179339266,radioelshinta,2021-01-04,
7444,1345790816489332736,radioelshinta,2021-01-04,
7445,1345669237327630336,radioelshinta,2021-01-03,
7446,1345271445459324930,radioelshinta,2021-01-02,@Telkomsel
7447,1345264805007872001,radioelshinta,2021-01-02,
7448,1345242361182388224,radioelshinta,2021-01-02,
7450,1344922775836786692,radioelshinta,2021-01-01,@aby_sh
7451,1344914426747441158,radioelshinta,2021-01-01,
7452,1344817286335533056,radioelshinta,2021-01-01,@banana_fructus
7455,1344567608318672898,radioelshinta,2020-12-31,@sbyfess
7457,1344530243998994433,radioelshinta,2020-12-31,
7458,1344520677907263488,radioelshinta,2020-12-31,@sbyfess
7460,1344518848981078016,radioelshinta,2020-12-31,
7461,1344510750711169024,radioelshinta,2020-12-31,@Supriyanto_Dei
7462,1344257831663353856,radioelshinta,2020-12-30,@Telkomsel
7463,1344206073947848705,radioelshinta,2020-12-30,@sbyfess
7464,1344159065111285762,radioelshinta,2020-12-30,@sbyfess
7465,1343923573061107717,radioelshinta,2020-12-29,
7466,1343912624388333573,radioelshinta,2020-12-29,@anantanurizki
7467,1343701706605953025,radioelshinta,2020-12-29,@sbyfess
7468,1343570114004729859,radioelshinta,2020-12-28,
7469,1343470321429479424,radioelshinta,2020-12-28,@sbyfess
7470,1343448090070589440,radioelshinta,2020-12-28,
7471,1343386928318537729,radioelshinta,2020-12-28,@sbyfess
7473,1343119246004404225,radioelshinta,2020-12-27,
7474,1343088653933760512,radioelshinta,2020-12-27,
7475,1342787575728152577,radioelshinta,2020-12-26,
7476,1342654464025497600,radioelshinta,2020-12-26,
7477,1342040850310725635,radioelshinta,2020-12-24,
7479,1342039739977777153,radioelshinta,2020-12-24,
7480,1341283846533181440,radioelshinta,2020-12-22,
7481,1340465770535370753,radioelshinta,2020-12-20,
7482,1340442016644091905,radioelshinta,2020-12-20,
7483,1340384507795394560,radioelshinta,2020-12-20,
7484,1340136623292313600,radioelshinta,2020-12-19,
7485,1339907714885931009,radioelshinta,2020-12-18,
7486,1339850956108787712,radioelshinta,2020-12-18,
7487,1339560635751751682,radioelshinta,2020-12-17,
7488,1339460633796866048,radioelshinta,2020-12-17,
7489,1339412698119827459,radioelshinta,2020-12-17,
7490,1339379996511518721,radioelshinta,2020-12-17,
7491,1339365105159454721,radioelshinta,2020-12-17,
7492,1339345032063537152,radioelshinta,2020-12-17,@Bp_HasbiJunaedi
7493,1339317179641053185,radioelshinta,2020-12-17,
7494,1339271813990211584,radioelshinta,2020-12-17,
7495,1339256772498870272,radioelshinta,2020-12-17,
7496,1339240529758842880,radioelshinta,2020-12-16,@Marshan76213545
7497,1339234950600564738,radioelshinta,2020-12-16,
7498,1339212421349527554,radioelshinta,2020-12-16,
7499,1339119883167002635,radioelshinta,2020-12-16,@ArieIstiyono
7500,1338999961741000704,radioelshinta,2020-12-16,
7501,1338953216721973248,radioelshinta,2020-12-16,
7502,1338912687418265600,radioelshinta,2020-12-16,
7503,1338500986940190722,radioelshinta,2020-12-14,
7504,1338466290239827969,radioelshinta,2020-12-14,
7506,1338416122031349760,radioelshinta,2020-12-14,
7507,1338385846588776449,radioelshinta,2020-12-14,
7508,1338374107646201856,radioelshinta,2020-12-14,
7509,1338281736870846465,radioelshinta,2020-12-14,
7511,1338100396821123077,radioelshinta,2020-12-13,
7512,1337698258953457664,radioelshinta,2020-12-12,
7513,1337631093407694851,radioelshinta,2020-12-12,
7515,1337503224215965696,radioelshinta,2020-12-12,
7516,1337464084124471296,radioelshinta,2020-12-12,
7518,1337417911200141315,radioelshinta,2020-12-11,
7519,1337194516076322816,radioelshinta,2020-12-11,
7520,1337181364651577344,radioelshinta,2020-12-11,
7521,1337181210825510912,radioelshinta,2020-12-11,
7522,1337179643351166976,radioelshinta,2020-12-11,
7523,1337179320347840513,radioelshinta,2020-12-11,
7524,1337173641465741312,radioelshinta,2020-12-11,
7525,1337168774416326657,radioelshinta,2020-12-11,
7526,1337042888522424328,radioelshinta,2020-12-10,@Sunaryo65024859
7527,1337031270660939776,radioelshinta,2020-12-10,@pt_warna
7528,1336843094419931137,radioelshinta,2020-12-10,
7530,1336809097858048000,radioelshinta,2020-12-10,
7531,1336742467698225153,radioelshinta,2020-12-10,
7532,1336648956336504834,radioelshinta,2020-12-09,
7533,1336643896395231232,radioelshinta,2020-12-09,
7534,1336641747280162818,radioelshinta,2020-12-09,
7535,1336626652990889987,radioelshinta,2020-12-09,
7536,1336592750939000832,radioelshinta,2020-12-09,
7537,1336577380039606272,radioelshinta,2020-12-09,
7538,1336320500214067205,radioelshinta,2020-12-08,
7539,1336186628943974400,radioelshinta,2020-12-08,
7540,1336047294878085120,radioelshinta,2020-12-08,
7541,1335966995762704385,radioelshinta,2020-12-07,
7542,1335927278736306178,radioelshinta,2020-12-07,
7543,1335911529582002176,radioelshinta,2020-12-07,
7544,1335840260635312128,radioelshinta,2020-12-07,
7545,1335831029588795393,radioelshinta,2020-12-07,
7547,1335807040371888128,radioelshinta,2020-12-07,
7548,1335802422128640002,radioelshinta,2020-12-07,
7549,1335795882399166464,radioelshinta,2020-12-07,
7550,1335766366582784002,radioelshinta,2020-12-07,
7551,1335725097181532160,radioelshinta,2020-12-07,
7552,1335606287090913280,radioelshinta,2020-12-06,
7553,1335595170348208128,radioelshinta,2020-12-06,@Rofiq6Rofiq
7554,1335591727533416448,radioelshinta,2020-12-06,
7555,1335468686639996928,radioelshinta,2020-12-06,
7556,1335403226049343488,radioelshinta,2020-12-06,
7557,1335191843793866753,radioelshinta,2020-12-05,
7558,1335070083249360906,radioelshinta,2020-12-05,
7559,1334963184298577924,radioelshinta,2020-12-05,@sbyfess
7560,1334572267624230913,radioelshinta,2020-12-04,
7561,1334561891956375552,radioelshinta,2020-12-04,@sbyfess
7562,1334453070105780227,radioelshinta,2020-12-03,
7563,1334124949850652673,radioelshinta,2020-12-02,@sbyfess
7564,1334124732698955779,radioelshinta,2020-12-02,@sbyfess
7565,1334050203553259520,radioelshinta,2020-12-02,
7566,1333960224479141888,radioelshinta,2020-12-02,@sbyfess
7568,1333927540302381057,radioelshinta,2020-12-02,@sbyfess
7569,1333909722815098885,radioelshinta,2020-12-02,@sbyfess
7586,1330865371830620160,radioelshinta,2020-11-23,@salmanwrld
7604,1328920495740239873,radioelshinta,2020-11-18,@AchmadWiria
7683,1319027852780556288,radioelshinta,2020-10-22,
7684,1318884991963664386,radioelshinta,2020-10-21,
7686,1318860781610414086,radioelshinta,2020-10-21,
7687,1318851514237030400,radioelshinta,2020-10-21,
7689,1318623318002462720,radioelshinta,2020-10-21,
7690,1318573362172489730,radioelshinta,2020-10-20,
7691,1318548615753859072,radioelshinta,2020-10-20,
7692,1318528436051214339,radioelshinta,2020-10-20,
7693,1318518576718950400,radioelshinta,2020-10-20,
7694,1318515754296201216,radioelshinta,2020-10-20,
7695,1318497408108564483,radioelshinta,2020-10-20,
7696,1318368877227593728,radioelshinta,2020-10-20,
7697,1318237713468829696,radioelshinta,2020-10-20,
7699,1318146540586766336,radioelshinta,2020-10-19,
7700,1318124293901840385,radioelshinta,2020-10-19,
7702,1318081426173014016,radioelshinta,2020-10-19,
7704,1318071423412285440,radioelshinta,2020-10-19,@codingfess
7705,1318045826267033600,radioelshinta,2020-10-19,@codingfess
7706,1318040426335653888,radioelshinta,2020-10-19,@codingfess
7707,1317834865547517952,radioelshinta,2020-10-18,
7708,1317758396607520769,radioelshinta,2020-10-18,
7709,1317314036598407168,radioelshinta,2020-10-17,@codingfess
7711,1317132883165732866,radioelshinta,2020-10-16,
7713,1317081773105311748,radioelshinta,2020-10-16,
7716,1316716882389467137,radioelshinta,2020-10-15,@codingfess
7717,1316679070034268160,radioelshinta,2020-10-15,
7718,1316611007368712194,radioelshinta,2020-10-15,
7719,1316609110436012033,radioelshinta,2020-10-15,
7720,1316265811934212098,radioelshinta,2020-10-14,
7721,1316246366180450304,radioelshinta,2020-10-14,@sbyfess
7722,1315987728463351808,radioelshinta,2020-10-13,
7723,1315948076071227392,radioelshinta,2020-10-13,
7724,1315849777888649216,radioelshinta,2020-10-13,
7725,1315697793512599554,radioelshinta,2020-10-12,
7726,1315675844753289217,radioelshinta,2020-10-12,@weddie_s
7727,1315649754240413704,radioelshinta,2020-10-12,
7728,1315643104708288522,radioelshinta,2020-10-12,@riyoajah
7729,1315631814933835783,radioelshinta,2020-10-12,
7730,1315629878427840518,radioelshinta,2020-10-12,
7731,1315624841303584768,radioelshinta,2020-10-12,
7732,1315568223543193600,radioelshinta,2020-10-12,@sbyfess
7734,1315234451169800193,radioelshinta,2020-10-11,
7735,1315226974390894594,radioelshinta,2020-10-11,
7736,1314514826584944641,radioelshinta,2020-10-09,@sbyfess
7737,1314514796885078017,radioelshinta,2020-10-09,@sbyfess
7738,1314514767248203776,radioelshinta,2020-10-09,@sbyfess
7739,1313987128469057536,radioelshinta,2020-10-08,
7741,1313787460426493952,radioelshinta,2020-10-07,
7742,1313448201190608896,radioelshinta,2020-10-06,@sbyfess
7744,1312042874842701827,radioelshinta,2020-10-02,@sbyfess
7745,1311452886501531649,radioelshinta,2020-10-01,@jumadisakir
7746,1311452720629334016,radioelshinta,2020-10-01,@samuel_atika
7748,1310662693053890560,radioelshinta,2020-09-29,@sbyfess
7749,1310601608607141895,radioelshinta,2020-09-28,@sbyfess
7750,1309758747535749122,radioelshinta,2020-09-26,@sbyfess
7751,1309155811114049536,radioelshinta,2020-09-24,
7752,1309143791719251968,radioelshinta,2020-09-24,
7753,1307755656913408000,radioelshinta,2020-09-21,
7755,1307603928356331520,radioelshinta,2020-09-20,@rizalkangitu
7756,1307399065525657600,radioelshinta,2020-09-20,
7757,1306209051609423872,radioelshinta,2020-09-16,
7760,1305843367310315521,radioelshinta,2020-09-15,
7761,1305775071848402944,radioelshinta,2020-09-15,
7762,1305659946629963776,radioelshinta,2020-09-15,
7763,1305517264775516161,radioelshinta,2020-09-14,
7765,1304177663997743105,radioelshinta,2020-09-11,
7766,1304173455110074369,radioelshinta,2020-09-11,
7768,1303857809511964673,radioelshinta,2020-09-10,
7770,1303814413963591680,radioelshinta,2020-09-10,
7771,1303772662066483205,radioelshinta,2020-09-10,
7772,1303644580873601025,radioelshinta,2020-09-09,
7776,1303617870547484674,radioelshinta,2020-09-09,@YeniMarianiL1
7796,1301587010415554560,radioelshinta,2020-09-04,@BrowSniperBack
7807,1300211698003972096,radioelshinta,2020-08-31,@apandi94
7812,1300079507764686849,radioelshinta,2020-08-30,@syarifah_ayu29
7837,1298092674445008897,radioelshinta,2020-08-25,@aulia_yonantha
7887,1293196724647759872,radioelshinta,2020-08-11,
7888,1293177439347122178,radioelshinta,2020-08-11,
7889,1293063970270539777,radioelshinta,2020-08-11,
7890,1293053823456403463,radioelshinta,2020-08-11,
7891,1293002379583877121,radioelshinta,2020-08-11,@bc6c81209e3e469
7893,1293001925810520064,radioelshinta,2020-08-11,
7894,1293001808818786304,radioelshinta,2020-08-11,@BobbySutanto6
7895,1292961166319210497,radioelshinta,2020-08-11,@NiniPermatasari
7896,1292892041165205504,radioelshinta,2020-08-11,@joeprinho
7897,1292713770691616768,radioelshinta,2020-08-10,@BobbySutanto6
7898,1292710127452090368,radioelshinta,2020-08-10,@BobbySutanto6
7900,1292020748203077633,radioelshinta,2020-08-08,@PDAMSurabaya
7901,1291818475879505920,radioelshinta,2020-08-08,
7902,1291682333536337920,radioelshinta,2020-08-07,
7903,1291678668234743809,radioelshinta,2020-08-07,
7905,1291595906668572672,radioelshinta,2020-08-07,
7906,1291589957761417217,radioelshinta,2020-08-07,
7907,1291534816739909632,radioelshinta,2020-08-07,
7908,1291488599020408832,radioelshinta,2020-08-07,
7909,1291448960733851649,radioelshinta,2020-08-07,
7911,1291133032099991552,radioelshinta,2020-08-06,
7912,1290976322294972417,radioelshinta,2020-08-05,
7913,1290869676596056064,radioelshinta,2020-08-05,
7914,1290779547101691904,radioelshinta,2020-08-05,
7915,1290673597451649026,radioelshinta,2020-08-04,
7916,1290660982474276864,radioelshinta,2020-08-04,
7917,1290616301077987328,radioelshinta,2020-08-04,
7918,1290606760558858241,radioelshinta,2020-08-04,@alambaskoroke4
7920,1290521839525978112,radioelshinta,2020-08-04,
7924,1289898543159762945,radioelshinta,2020-08-02,
7925,1289827072655802368,radioelshinta,2020-08-02,
7927,1289560098260410368,radioelshinta,2020-08-01,
7928,1289559769976467456,radioelshinta,2020-08-01,
7929,1378502235013832707,radioelshinta,2021-04-04,
7930,1377540484906713095,radioelshinta,2021-04-01,
7931,1377535539411226628,radioelshinta,2021-04-01,
7932,1377479187099910149,radioelshinta,2021-04-01,
7934,1376907472477167616,radioelshinta,2021-03-30,
7935,1376906686275850241,radioelshinta,2021-03-30,
7936,1376757679964647426,radioelshinta,2021-03-30,
7939,1376613881326407680,radioelshinta,2021-03-30,
7940,1376259043438645248,radioelshinta,2021-03-29,
7943,1375987719587827713,radioelshinta,2021-03-28,
7944,1375325818990198788,radioelshinta,2021-03-26,
7945,1375277072394899458,radioelshinta,2021-03-26,
7947,1375161813654904835,radioelshinta,2021-03-26,
7948,1375095030973489155,radioelshinta,2021-03-25,
7949,1375059987353886720,radioelshinta,2021-03-25,
7950,1374993644449529860,radioelshinta,2021-03-25,
7952,1374789359266795525,radioelshinta,2021-03-25,
7954,1374562329547788291,radioelshinta,2021-03-24,
7956,1374028119552630790,radioelshinta,2021-03-22,
7957,1373914489742004230,radioelshinta,2021-03-22,
7960,1373688355011981314,radioelshinta,2021-03-22,
7961,1373574055824084993,radioelshinta,2021-03-21,
7962,1373572678271963139,radioelshinta,2021-03-21,
7963,1373443372984070147,radioelshinta,2021-03-21,
7965,1373177854188396546,radioelshinta,2021-03-20,
7966,1373176252463419394,radioelshinta,2021-03-20,
7967,1373093903675531264,radioelshinta,2021-03-20,
7968,1373093863028449281,radioelshinta,2021-03-20,
7969,1373087350935359490,radioelshinta,2021-03-20,
7970,1373053067524853761,radioelshinta,2021-03-20,
7971,1373028028318502912,radioelshinta,2021-03-20,
7972,1372881425100275717,radioelshinta,2021-03-19,
7975,1372036601715462147,radioelshinta,2021-03-17,
7976,1371987681161318401,radioelshinta,2021-03-17,
7979,1371828445559156738,radioelshinta,2021-03-16,
7980,1371805597700562946,radioelshinta,2021-03-16,
7981,1371697895737417728,radioelshinta,2021-03-16,
7984,1371650195037978627,radioelshinta,2021-03-16,
7985,1371640559207542784,radioelshinta,2021-03-16,
7986,1371640527263703042,radioelshinta,2021-03-16,
7987,1371640494707544064,radioelshinta,2021-03-16,
7990,1371293000744140802,radioelshinta,2021-03-15,
7992,1371140299267874818,radioelshinta,2021-03-14,
7993,1370911725935988736,radioelshinta,2021-03-14,
7994,1370692683262390274,radioelshinta,2021-03-13,
7995,1370677337444941826,radioelshinta,2021-03-13,
7996,1370479208514789376,radioelshinta,2021-03-13,
7997,1370432951008129031,radioelshinta,2021-03-13,
7998,1370181279161880580,radioelshinta,2021-03-12,
7999,1370169302783987712,radioelshinta,2021-03-12,
8000,1370088383708553218,radioelshinta,2021-03-12,
8001,1369892827686039552,radioelshinta,2021-03-11,
8021,1368445985567903747,radioelshinta,2021-03-07,@trisman72
8023,1368047463353909251,radioelshinta,2021-03-06,
8024,1368014902464421890,radioelshinta,2021-03-06,@sbyfess
8025,1367698927508619266,radioelshinta,2021-03-05,@sbyfess
8026,1367545376731844608,radioelshinta,2021-03-05,
8027,1367469859022376963,radioelshinta,2021-03-04,@sbyfess
8029,1366951761504690178,radioelshinta,2021-03-03,@codingfess
8031,1366723768459042817,radioelshinta,2021-03-02,@KalimpungSony
8032,1366673231524995074,radioelshinta,2021-03-02,
8034,1366628209148633088,radioelshinta,2021-03-02,
8035,1366534802992603141,radioelshinta,2021-03-02,@HAPOSANM
8036,1366529603238383622,radioelshinta,2021-03-02,@bowo13v
8037,1366515842834309122,radioelshinta,2021-03-02,
